taxon	min	max
1	0.7722833217504698	0.7722833217504698
28	0.17251384723400265	0.17251384723400265
77	5.624789927448516	5.624789927448516
80	1.7639559047238071	1.7639559047238071
81	1.0528690703770027	1.0528690703770027
83	5.245509760141523	5.245509760141523
86	1.3315578700978756	1.3315578700978756
121	5.2484354988095685	5.2484354988095685
131	9.150222430701785	9.150222430701785
115	2.227842940359762	2.227842940359762
2	0.8173043346009152	0.8173043346009152
4	0.5172098901317168	0.5172098901317168
5	0.7959948782896675	0.7959948782896675
7	0.9160108196493703	0.9160108196493703
75	4.963782556557327	4.963782556557327
8	2.7493527281715626	2.7493527281715626
9	0.3805270845741362	0.3805270845741362
10	1.792694947290889	1.792694947290889
12	0.6590604049175717	0.6590604049175717
112	0.8551020837641841	0.8551020837641841
17	0.17629904871354352	0.17629904871354352
18	1.1247025656207001	1.1247025656207001
119	3.6825251972989523	3.6825251972989523
23	0.3447617097332594	0.3447617097332594
114	4.28842132932483	4.28842132932483
25	3.5228181966922643	3.5228181966922643
26	0.5457899099662906	0.5457899099662906
27	1.0076904636609099	1.0076904636609099
29	1.7744335448481063	1.7744335448481063
32	1.86388425951499	1.86388425951499
33	1.4398114849645567	1.4398114849645567
34	1.8959631060812359	1.8959631060812359
106	2.4475228313743282	2.4475228313743282
37	1.074839250867336	1.074839250867336
38	0.14621109627209214	0.14621109627209214
39	0.09588253165383144	0.09588253165383144
40	3.1612901874286288	3.1612901874286288
41	2.9250309808505772	2.9250309808505772
42	1.6938580617747414	1.6938580617747414
43	1.0640268670560342	1.0640268670560342
44	0.4098373965266546	0.4098373965266546
103	3.251290015709698	3.251290015709698
45	1.7288658075871597	1.7288658075871597
85	4.0896494621757125	4.0896494621757125
46	0.9678125893661009	0.9678125893661009
47	3.024211754273612	3.024211754273612
89	1.7292742383725044	1.7292742383725044
48	0.49846721087225787	0.49846721087225787
49	2.0242096030819465	2.0242096030819465
90	2.8260668001964175	2.8260668001964175
52	2.465028909709204	2.465028909709204
127	2.769806709003857	2.769806709003857
53	0.5029437531673299	0.5029437531673299
57	3.1550643591948195	3.1550643591948195
67	2.8641112559397537	2.8641112559397537
88	4.306119662777351	4.306119662777351
69	1.1638773809018796	1.1638773809018796
71	12.045351307535642	12.045351307535642
72	11.077016845625026	11.077016845625026
73	5.961073334461559	5.961073334461559
76	0.6858308383063892	0.6858308383063892
78	4.316538754751066	4.316538754751066
84	4.607053077926954	4.607053077926954
92	9.251379901674017	9.251379901674017
91	10.386012117313488	10.386012117313488
93	7.783174531128896	7.783174531128896
98	4.902694679511091	4.902694679511091
99	4.97981475459516	4.97981475459516
110	0.3978761630956644	0.3978761630956644
118	2.521697261617703	2.521697261617703
123	4.355324994492262	4.355324994492262
124	2.330261179135205	2.330261179135205
125	7.687816779077074	7.687816779077074
126	3.686003850096116	3.686003850096116
129	2.2970821525000074	2.2970821525000074
132	8.446499847902246	8.446499847902246
133	7.434800965654643	7.434800965654643
134	3.93159519656827	3.93159519656827
137	7.721170387621397	7.721170387621397
t122_1	0	0
t84_1	0	0
t129_1	0	0
t61_1	0	0
t97_1	0	0
t58_1	0	0
t19_2	0	0
t131_1	0	0
t116_1	0	0
t52_1	0	0
t67_1	0	0
t90_1	0	0
t74_1	0	0
t99_1	0	0
t112_1	0	0
t149_1	0	0
t18_1	0	0
t29_1	0	0
t59_1	0	0
t91_1	0	0
t127_1	0	0
t48_1	0	0
t49_1	0	0
t134_1	0	0
t28_1	0	0
t139_1	0	0
t69_1	0	0
t31_1	0	0
t81_1	0	0
t14_1	0	0
t76_1	0	0
t38_1	0	0
t26_1	0	0
t115_1	0	0
t65_1	0	0
t158_3	0	0
t46_1	0	0
t20_1	0	0
t89_1	0	0
t98_1	0	0
t6_1	0	0
t151_1	0	0
t128_1	0	0
t103_1	0	0
t146_1	0	0
t33_1	0	0
t36_1	0	0
t107_1	0	0
t70_1	0	0
t140_1	0	0
t19_1	0	0
t72_1	0	0
t80_1	0	0
t158_1	0	0
t158_2	0	0
t53_1	0	0
t144_1	0	0
t118_1	0	0
t85_1	0	0
t159_1	0	0
t162_1	0	0
t186_1	0	0
t187_1	0	0
t195_1	0	0
t212_1	0	0
t239_1	0	0
t270_1	0	0
t290_1	0	0
t310_1	0	0
