taxon	min	max
3	0.7422332598293587	0.7422332598293587
13	0.5019740839757059	0.5019740839757059
17	0.5438062759595272	0.5438062759595272
30	0.07764252629489334	0.07764252629489334
36	0.20089771796336583	0.20089771796336583
47	0.07914291877517247	0.07914291877517247
97	1.713481170652222	1.713481170652222
58	1.262463084747436	1.262463084747436
63	4.3937160128922885	4.3937160128922885
64	5.892939602272204	5.892939602272204
72	7.585511612768967	7.585511612768967
90	12.155443835442997	12.155443835442997
91	10.407287274291077	10.407287274291077
107	9.246419668913083	9.246419668913083
128	3.082691890512467	3.082691890512467
129	0.9645469288664482	0.9645469288664482
164	3.0574940863571936	3.0574940863571936
169	4.744827710160947	4.744827710160947
1	0.10988340038075281	0.10988340038075281
2	0.6492448439052689	0.6492448439052689
4	6.42993554313729	6.42993554313729
5	0.8825389054538957	0.8825389054538957
7	3.9034898731090344	3.9034898731090344
9	3.545023811488601	3.545023811488601
10	2.581836685822805	2.581836685822805
18	1.7776144406760326	1.7776144406760326
165	2.184283838763574	2.184283838763574
23	0.793273413018172	0.793273413018172
24	2.5787597236705886	2.5787597236705886
25	1.1555731901449797	1.1555731901449797
162	3.3239902077498114	3.3239902077498114
27	0.14820253576826808	0.14820253576826808
28	3.189495905920327	3.189495905920327
29	0.6521487058713843	0.6521487058713843
31	1.0090912544194617	1.0090912544194617
108	7.1753357522229955	7.1753357522229955
109	2.6343090210923528	2.6343090210923528
32	0.37654956309675935	0.37654956309675935
33	3.2724285047710158	3.2724285047710158
37	0.6076139572052275	0.6076139572052275
38	4.301345861476576	4.301345861476576
134	1.1356120976011685	1.1356120976011685
121	0.8397615717352584	0.8397615717352584
127	0.5787457380430231	0.5787457380430231
44	4.027134780486232	4.027134780486232
46	1.1727339467076807	1.1727339467076807
50	0.12336745744585029	0.12336745744585029
173	1.3540944867893865	1.3540944867893865
51	0.4707122379431571	0.4707122379431571
54	0.7489149205213574	0.7489149205213574
55	9.474856679838354	9.474856679838354
56	4.095296472935987	4.095296472935987
57	3.0915946108176184	3.0915946108176184
60	4.533702093544334	4.533702093544334
140	2.3537510145656024	2.3537510145656024
62	7.2495339286972165	7.2495339286972165
148	10.322702182045642	10.322702182045642
67	8.718755355420617	8.718755355420617
149	9.291791887978743	9.291791887978743
68	9.779228288506795	9.779228288506795
70	8.701211122454138	8.701211122454138
104	5.975370213229725	5.975370213229725
106	3.3477200661195776	3.3477200661195776
86	1.230541888012242	1.230541888012242
93	8.914830195267449	8.914830195267449
94	6.770283806526729	6.770283806526729
96	3.8096971536605	3.8096971536605
101	7.364303963218813	7.364303963218813
102	5.0440371150731265	5.0440371150731265
103	4.32237786323677	4.32237786323677
111	8.788461187492402	8.788461187492402
112	7.363293436935968	7.363293436935968
115	5.01847002588314	5.01847002588314
116	4.154472623720513	4.154472623720513
117	3.2598985587929055	3.2598985587929055
118	2.491698217744957	2.491698217744957
123	0.9865329179231186	0.9865329179231186
136	2.8836276831036645	2.8836276831036645
137	5.595047939215506	5.595047939215506
138	5.4737288928821854	5.4737288928821854
142	3.1040687181345445	3.1040687181345445
143	7.731089340422622	7.731089340422622
144	6.85118110828393	6.85118110828393
146	11.529469468772204	11.529469468772204
150	8.589154992736807	8.589154992736807
153	5.934814303860336	5.934814303860336
152	6.767211847443681	6.767211847443681
154	4.430896100428866	4.430896100428866
155	3.154057371225343	3.154057371225343
170	4.140869869727964	4.140869869727964
172	6.12266285477085	6.12266285477085
t148_1	0	0
t4_1	0	0
t106_1	0	0
t113_1	0	0
t44_1	0	0
t92_1	0	0
t88_1	0	0
t74_1	0	0
t136_1	0	0
t33_1	0	0
t83_1	0	0
t112_1	0	0
t64_1	0	0
t129_1	0	0
t168_2	0	0
t130_1	0	0
t107_1	0	0
t167_1	0	0
t158_1	0	0
t14_1	0	0
t149_1	0	0
t95_1	0	0
t94_1	0	0
t89_1	0	0
t37_1	0	0
t54_1	0	0
t28_1	0	0
t133_1	0	0
t9_1	0	0
t127_1	0	0
t111_1	0	0
t18_1	0	0
t31_1	0	0
t150_1	0	0
t109_1	0	0
t134_1	0	0
t69_1	0	0
t55_1	0	0
t131_1	0	0
t73_1	0	0
t56_1	0	0
t172_1	0	0
t27_1	0	0
t119_2	0	0
t61_1	0	0
t153_1	0	0
t58_1	0	0
t63_1	0	0
t66_1	0	0
t96_1	0	0
t30_1	0	0
t168_1	0	0
t125_1	0	0
t116_1	0	0
t138_1	0	0
t50_1	0	0
t7_1	0	0
t35_1	0	0
t119_1	0	0
t34_1	0	0
t72_1	0	0
t41_1	0	0
t46_1	0	0
t117_1	0	0
t160_1	0	0
t99_1	0	0
t99_2	0	0
t71_1	0	0
t93_1	0	0
t190_1	0	0
t195_1	0	0
t197_1	0	0
t206_1	0	0
t236_1	0	0
t270_1	0	0
t277_1	0	0
t282_1	0	0
t300_1	0	0
t303_1	0	0
t310_1	0	0
t310_2	0	0
t323_1	0	0
t326_1	0	0
t332_1	0	0
t335_1	0	0
t335_2	0	0
t338_1	0	0
