taxon	min	max
3	0.34790582716446655	0.34790582716446655
6	0.1321095048982734	0.1321095048982734
28	0.46065671684389603	0.46065671684389603
40	0.20563268340171525	0.20563268340171525
42	0.9064995290768583	0.9064995290768583
49	0.34973640841609177	0.34973640841609177
52	1.5016815156460208	1.5016815156460208
75	3.6247827790151717	3.6247827790151717
102	7.264706236895914	7.264706236895914
101	10.330729070490143	10.330729070490143
130	0.6431434276937069	0.6431434276937069
140	0.985330433199035	0.985330433199035
1	0.6441702539798584	0.6441702539798584
2	3.099278276040389	3.099278276040389
91	2.898171361659964	2.898171361659964
4	1.2772686315967514	1.2772686315967514
5	2.8348471366857453	2.8348471366857453
8	2.246674139911519	2.246674139911519
105	1.8784556619904267	1.8784556619904267
107	0.5415577291447916	0.5415577291447916
142	0.5280217323211662	0.5280217323211662
16	0.5867883520012301	0.5867883520012301
18	0.7644211604909578	0.7644211604909578
19	7.461096615109923	7.461096615109923
20	0.1768011436203611	0.1768011436203611
21	1.4586337916773537	1.4586337916773537
22	0.22836693442260816	0.22836693442260816
24	2.4202574976265994	2.4202574976265994
25	1.7360538150480465	1.7360538150480465
29	0.42301196476019004	0.42301196476019004
30	2.733165905529364	2.733165905529364
31	0.7836055276745345	0.7836055276745345
32	1.5682153416607538	1.5682153416607538
36	0.6075783552225111	0.6075783552225111
37	1.483240855741528	1.483240855741528
38	2.01742142316819	2.01742142316819
41	2.7182673004963305	2.7182673004963305
43	5.30509462601217	5.30509462601217
158	5.146888711772167	5.146888711772167
46	0.691778420844506	0.691778420844506
48	1.9028504416951226	1.9028504416951226
50	5.632501324243846	5.632501324243846
152	4.831311282738496	4.831311282738496
59	5.929180772444491	5.929180772444491
109	9.090701313197101	9.090701313197101
60	7.648934718742354	7.648934718742354
61	5.517171368205679	5.517171368205679
82	13.654813569908809	13.654813569908809
81	14.253373270169424	14.253373270169424
83	5.243684435597577	5.243684435597577
84	6.579146222463514	6.579146222463514
85	4.5425378062289905	4.5425378062289905
89	2.491328881985562	2.491328881985562
92	3.9332468309879305	3.9332468309879305
94	1.7301235135066901	1.7301235135066901
98	12.860045927215364	12.860045927215364
99	11.925029590652338	11.925029590652338
100	10.874279373870715	10.874279373870715
104	5.797555964723711	5.797555964723711
116	3.9897838827155656	3.9897838827155656
114	7.070673829077	7.070673829077
119	3.4535071232731513	3.4535071232731513
122	6.2696929895264635	6.2696929895264635
123	3.5065188160794802	3.5065188160794802
124	2.9808869144052714	2.9808869144052714
125	1.4473371193192306	1.4473371193192306
127	2.0046498713069063	2.0046498713069063
132	2.531761759035454	2.531761759035454
134	1.2282212011802836	1.2282212011802836
137	5.012315451333449	5.012315451333449
143	11.847391196250133	11.847391196250133
145	7.433467810075896	7.433467810075896
147	8.663346326221221	8.663346326221221
148	7.670046450756187	7.670046450756187
149	5.449483544047386	5.449483544047386
153	4.931334013044501	4.931334013044501
154	2.517945631622775	2.517945631622775
157	0.6342315778598834	0.6342315778598834
159	6.866030805000468	6.866030805000468
t32_1	0	0
t39_1	0	0
t98_1	0	0
t139_1	0	0
t156_1	0	0
t9_1	0	0
t149_2	0	0
t2_1	0	0
t37_1	0	0
t110_1	0	0
t82_1	0	0
t163_1	0	0
t85_1	0	0
t105_1	0	0
t31_2	0	0
t142_1	0	0
t100_1	0	0
t22_1	0	0
t166_1	0	0
t103_1	0	0
t87_1	0	0
t121_2	0	0
t99_1	0	0
t94_1	0	0
t34_1	0	0
t176_1	0	0
t137_1	0	0
t10_1	0	0
t7_1	0	0
t160_1	0	0
t17_1	0	0
t145_1	0	0
t132_1	0	0
t89_1	0	0
t5_1	0	0
t81_1	0	0
t74_1	0	0
t93_1	0	0
t134_1	0	0
t72_1	0	0
t95_1	0	0
t168_1	0	0
t147_1	0	0
t53_1	0	0
t159_1	0	0
t92_1	0	0
t57_1	0	0
t8_1	0	0
t79_1	0	0
t90_1	0	0
t36_1	0	0
t36_2	0	0
t149_1	0	0
t31_1	0	0
t121_1	0	0
t154_1	0	0
t63_1	0	0
t102_1	0	0
t25_1	0	0
t18_1	0	0
t60_1	0	0
t77_1	0	0
t97_1	0	0
t177_1	0	0
t186_1	0	0
t191_1	0	0
t203_1	0	0
t217_1	0	0
t217_2	0	0
t217_3	0	0
t227_1	0	0
t233_1	0	0
t233_2	0	0
t252_1	0	0
t270_1	0	0
t275_1	0	0
t322_1	0	0
t322_2	0	0
t340_1	0	0
t355_1	0	0
