taxon	min	max
12	0.04434053766746176	0.04434053766746176
106	0.08013246637387614	0.08013246637387614
37	1.5921326211796132	1.5921326211796132
48	0.2939885890670189	0.2939885890670189
92	3.6293521061165084	3.6293521061165084
90	4.619227723533099	4.619227723533099
116	8.315523635688598	8.315523635688598
1	2.823436158654083	2.823436158654083
139	1.715493097892232	1.715493097892232
4	2.1413416529642717	2.1413416529642717
5	5.292863184209251	5.292863184209251
94	4.096733766436538	4.096733766436538
7	0.39327367711431477	0.39327367711431477
115	6.330121961262978	6.330121961262978
15	5.035095542970106	5.035095542970106
16	1.631278162259215	1.631278162259215
17	3.459440390282459	3.459440390282459
141	1.9129113778812772	1.9129113778812772
22	0.029602515425411608	0.029602515425411608
23	2.1317371405071275	2.1317371405071275
96	3.9729394833414156	3.9729394833414156
24	1.3320965174333657	1.3320965174333657
25	1.0680245553968604	1.0680245553968604
26	2.2201774049041076	2.2201774049041076
29	2.8024326342062	2.8024326342062
148	6.983292122422813	6.983292122422813
31	2.339876234262548	2.339876234262548
32	1.5413772059713717	1.5413772059713717
33	0.3819962368871221	0.3819962368871221
34	1.2962448802079234	1.2962448802079234
35	1.4359156444489003	1.4359156444489003
36	2.9641498347958315	2.9641498347958315
38	0.4886548152004403	0.4886548152004403
39	0.45483536615706843	0.45483536615706843
41	2.782501814877282	2.782501814877282
46	4.242195835085137	4.242195835085137
157	0.6190477014565916	0.6190477014565916
156	1.7232093147902239	1.7232093147902239
47	0.14925707682012543	0.14925707682012543
124	1.8844522943838489	1.8844522943838489
149	6.120500053630254	6.120500053630254
150	5.081230757586479	5.081230757586479
51	1.6274598673148715	1.6274598673148715
93	1.5333851970950942	1.5333851970950942
55	5.208418227792618	5.208418227792618
112	7.260684785634083	7.260684785634083
113	5.672695016071532	5.672695016071532
61	4.4820884007031925	4.4820884007031925
131	4.836401935942127	4.836401935942127
72	3.0728914758335857	3.0728914758335857
80	13.510338621924266	13.510338621924266
84	6.841489146722217	6.841489146722217
88	6.595868385055718	6.595868385055718
97	3.585379431773099	3.585379431773099
99	0.6159821048266634	0.6159821048266634
100	5.847467383958539	5.847467383958539
103	3.5813347323730746	3.5813347323730746
104	1.0229378225253676	1.0229378225253676
109	2.3003837174956865	2.3003837174956865
110	4.267425092985053	4.267425092985053
121	4.8020712233179275	4.8020712233179275
123	1.967372992234457	1.967372992234457
125	3.5725751586850607	3.5725751586850607
128	2.122400925681798	2.122400925681798
134	2.2644415554905333	2.2644415554905333
135	3.893457976365977	3.893457976365977
143	3.190935394777558	3.190935394777558
144	0.7107568624340047	0.7107568624340047
145	4.040995528190618	4.040995528190618
152	5.623626210023575	5.623626210023575
154	3.2936005588685795	3.2936005588685795
t71_1	0	0
t122_1	0	0
t141_1	0	0
t129_1	0	0
t55_1	0	0
t92_1	0	0
t111_1	0	0
t3_1	0	0
t108_1	0	0
t14_1	0	0
t1_1	0	0
t44_1	0	0
t64_1	0	0
t149_1	0	0
t19_1	0	0
t109_1	0	0
t49_1	0	0
t117_1	0	0
t103_1	0	0
t91_1	0	0
t40_1	0	0
t72_1	0	0
t78_1	0	0
t145_1	0	0
t53_1	0	0
t5_1	0	0
t123_2	0	0
t57_1	0	0
t86_1	0	0
t146_1	0	0
t89_1	0	0
t153_1	0	0
t58_1	0	0
t158_1	0	0
t155_1	0	0
t140_1	0	0
t21_1	0	0
t35_1	0	0
t110_1	0	0
t2_1	0	0
t38_1	0	0
t67_1	0	0
t79_1	0	0
t101_1	0	0
t107_1	0	0
t159_1	0	0
t118_1	0	0
t152_3	0	0
t148_1	0	0
t63_1	0	0
t62_1	0	0
t116_1	0	0
t116_2	0	0
t156_1	0	0
t69_1	0	0
t123_1	0	0
t152_1	0	0
t152_2	0	0
t131_1	0	0
t33_1	0	0
t128_1	0	0
t164_1	0	0
t182_1	0	0
t193_1	0	0
t193_2	0	0
t200_1	0	0
t207_1	0	0
t223_1	0	0
t227_1	0	0
t228_1	0	0
t230_1	0	0
t245_1	0	0
t253_1	0	0
t256_1	0	0
t259_1	0	0
t280_1	0	0
t286_1	0	0
t289_1	0	0
t316_1	0	0
