taxon	min	max
134	1.0655503276977136	1.0655503276977136
6	0.0017584037077593257	0.0017584037077593257
11	0.2374242403690158	0.2374242403690158
17	0.1917401309161037	0.1917401309161037
20	0.6544978743219239	0.6544978743219239
24	0.2623152816171673	0.2623152816171673
25	0.36805890055767176	0.36805890055767176
46	0.2098103839214921	0.2098103839214921
49	1.15643778438084	1.15643778438084
54	0.3459720809584401	0.3459720809584401
55	1.4949201115656463	1.4949201115656463
59	0.5129934514609893	0.5129934514609893
96	2.4159531657050306	2.4159531657050306
131	1.0280364370446922	1.0280364370446922
140	2.6002864430079082	2.6002864430079082
143	2.6420029012554203	2.6420029012554203
146	2.6832050939300043	2.6832050939300043
170	3.7494725525629886	3.7494725525629886
1	0.21369855308065236	0.21369855308065236
181	3.6661930055005225	3.6661930055005225
3	1.2087945195128422	1.2087945195128422
4	0.07203943156385208	0.07203943156385208
92	14.810382117127523	14.810382117127523
94	11.374483518456811	11.374483518456811
7	0.22923272837489417	0.22923272837489417
8	1.3066205089617968	1.3066205089617968
109	0.7778375436395198	0.7778375436395198
12	0.00863048111950248	0.00863048111950248
138	1.9581361768594332	1.9581361768594332
15	2.021266650641192	2.021266650641192
16	4.611473761581458	4.611473761581458
18	1.729168810673054	1.729168810673054
19	6.476186449801753	6.476186449801753
21	1.0387131181835378	1.0387131181835378
151	4.886540287841185	4.886540287841185
23	0.6946296100471392	0.6946296100471392
152	1.4469848186980312	1.4469848186980312
26	0.6953711079682736	0.6953711079682736
27	0.35012175541983764	0.35012175541983764
28	0.2081634366998705	0.2081634366998705
141	1.1849274457657606	1.1849274457657606
30	0.6116777867383103	0.6116777867383103
174	0.982644500198419	0.982644500198419
31	0.366571744768413	0.366571744768413
33	3.559445685072979	3.559445685072979
36	2.4042866023547815	2.4042866023547815
37	0.6498496552788695	0.6498496552788695
38	2.138797032303251	2.138797032303251
39	0.7282879498084591	0.7282879498084591
40	0.4630465219215701	0.4630465219215701
42	0.6806747505601841	0.6806747505601841
136	1.2641623158802722	1.2641623158802722
47	5.00924098541816	5.00924098541816
48	2.7725879041768775	2.7725879041768775
116	6.175315648575755	6.175315648575755
58	4.024706781633353	4.024706781633353
60	1.256764497011806	1.256764497011806
61	3.1279777311474417	3.1279777311474417
67	0.9568190560761717	0.9568190560761717
70	4.225782736492058	4.225782736492058
98	11.497431545697408	11.497431545697408
99	8.418858334863065	8.418858334863065
103	4.780777107007417	4.780777107007417
104	3.1716910449419484	3.1716910449419484
107	3.6495333093243834	3.6495333093243834
108	1.525413391590657	1.525413391590657
110	0.6370394777241658	0.6370394777241658
111	0.22676033724991426	0.22676033724991426
113	6.916096801708175	6.916096801708175
114	6.014396319257834	6.014396319257834
115	4.5820799633991784	4.5820799633991784
118	3.4262722700394384	3.4262722700394384
119	6.6568518768511264	6.6568518768511264
120	5.459971003979256	5.459971003979256
124	2.2590481015627564	2.2590481015627564
128	4.9852804483403315	4.9852804483403315
130	2.311518570112353	2.311518570112353
150	3.230544857878493	3.230544857878493
154	8.453627710863973	8.453627710863973
155	2.109041124220361	2.109041124220361
157	9.3966952850122	9.3966952850122
160	8.024898599764503	8.024898599764503
165	6.408294270824086	6.408294270824086
168	4.369514469639555	4.369514469639555
171	1.7789863224801066	1.7789863224801066
172	2.453652873374309	2.453652873374309
173	0.7015369446396291	0.7015369446396291
176	9.020180448890898	9.020180448890898
178	4.20186499681133	4.20186499681133
179	3.8893345877456995	3.8893345877456995
t13_1	0	0
t17_2	0	0
t161_1	0	0
t88_1	0	0
t116_1	0	0
t102_2	0	0
t135_1	0	0
t171_1	0	0
t151_1	0	0
t6_2	0	0
t10_1	0	0
t152_1	0	0
t54_1	0	0
t82_1	0	0
t114_1	0	0
t126_1	0	0
t38_2	0	0
t58_1	0	0
t112_1	0	0
t45_1	0	0
t3_1	0	0
t155_1	0	0
t108_1	0	0
t148_1	0	0
t42_1	0	0
t149_1	0	0
t1_1	0	0
t20_1	0	0
t44_1	0	0
t104_1	0	0
t29_1	0	0
t81_1	0	0
t5_1	0	0
t70_1	0	0
t59_1	0	0
t106_1	0	0
t56_1	0	0
t129_1	0	0
t80_1	0	0
t156_1	0	0
t154_1	0	0
t113_1	0	0
t48_1	0	0
t131_1	0	0
t166_2	0	0
t30_1	0	0
t66_1	0	0
t50_1	0	0
t62_1	0	0
t12_1	0	0
t17_1	0	0
t102_1	0	0
t6_1	0	0
t159_1	0	0
t138_1	0	0
t109_1	0	0
t38_1	0	0
t133_1	0	0
t79_1	0	0
t145_1	0	0
t163_1	0	0
t166_1	0	0
t115_1	0	0
t78_1	0	0
t21_1	0	0
t21_2	0	0
t164_1	0	0
t74_1	0	0
t84_1	0	0
t105_1	0	0
t153_1	0	0
t43_1	0	0
t103_1	0	0
t172_1	0	0
t175_1	0	0
t186_1	0	0
t200_1	0	0
t204_1	0	0
t207_1	0	0
t212_1	0	0
t240_1	0	0
t240_2	0	0
t260_1	0	0
t260_2	0	0
t284_1	0	0
t289_1	0	0
t296_1	0	0
t303_1	0	0
t326_1	0	0
t327_1	0	0
t340_1	0	0
