taxon	min	max
5	1.9339547756966418	1.9339547756966418
14	0.4679421446446298	0.4679421446446298
16	6.739504813223239e-4	6.739504813223239e-4
21	0.2574671650118024	0.2574671650118024
64	1.3076722499776814	1.3076722499776814
71	0.9105962384441629	0.9105962384441629
44	6.498185215503377	6.498185215503377
1	1.1258698912673546	1.1258698912673546
2	2.6438793457492396	2.6438793457492396
3	1.8426019531837745	1.8426019531837745
4	2.109949818185636	2.109949818185636
6	1.0302763271625655	1.0302763271625655
7	1.4841424744249427	1.4841424744249427
8	0.66607782161123	0.66607782161123
9	0.5503666679891336	0.5503666679891336
10	1.1350504687641534	1.1350504687641534
11	0.7192644376264068	0.7192644376264068
12	1.104288640825278	1.104288640825278
13	0.6379402313110637	0.6379402313110637
75	0.8461952112256081	0.8461952112256081
15	0.033971625930380056	0.033971625930380056
18	0.13668650232521054	0.13668650232521054
23	0.26345931748751444	0.26345931748751444
58	2.4294103946419883	2.4294103946419883
59	0.9475754252127215	0.9475754252127215
29	0.044810755688512116	0.044810755688512116
48	1.276046969766969	1.276046969766969
41	9.456817387239878	9.456817387239878
46	5.479204500281225	5.479204500281225
49	8.205862637380385	8.205862637380385
50	6.268828218916209	6.268828218916209
51	5.7226288923780775	5.7226288923780775
52	2.2764894407308254	2.2764894407308254
53	0.4638458472701725	0.4638458472701725
54	0.8030865107530003	0.8030865107530003
66	6.5430990886671925	6.5430990886671925
67	4.414140006504732	4.414140006504732
68	3.8627915603182874	3.8627915603182874
72	3.754190245655868	3.754190245655868
76	1.8548848290372304	1.8548848290372304
77	0.3712904220220064	0.3712904220220064
79	1.56828345174808	1.56828345174808
t36_2	0	0
t4_1	0	0
t7_1	0	0
t22_1	0	0
t32_1	0	0
t30_1	0	0
t21_1	0	0
t29_1	0	0
t42_1	0	0
t27_1	0	0
t20_1	0	0
t46_1	0	0
t14_1	0	0
t5_1	0	0
t34_1	0	0
t26_1	0	0
t1_1	0	0
t37_1	0	0
t23_1	0	0
t35_1	0	0
t18_1	0	0
t43_1	0	0
t13_1	0	0
t10_1	0	0
t33_1	0	0
t38_1	0	0
t39_1	0	0
t15_1	0	0
t11_1	0	0
t24_1	0	0
t28_1	0	0
t3_1	0	0
t36_1	0	0
t40_1	0	0
t51_1	0	0
t52_1	0	0
t53_1	0	0
t54_1	0	0
t75_1	0	0
t80_1	0	0
