taxon	min	max
8	0.08556023753100908	0.08556023753100908
160	0.3501431785341507	0.3501431785341507
43	0.23489742406792508	0.23489742406792508
168	0.9513131636040338	0.9513131636040338
104	1.0276726857324487	1.0276726857324487
106	10.798073112395532	10.798073112395532
169	1.2144813865167925	1.2144813865167925
1	5.173986858322443	5.173986858322443
3	0.24916737138458772	0.24916737138458772
5	1.5016558417791768	1.5016558417791768
7	1.1161115421965142	1.1161115421965142
9	0.8645214285255238	0.8645214285255238
153	2.2515867374321923	2.2515867374321923
13	0.0015958312771518508	0.0015958312771518508
14	4.3540164209016545	4.3540164209016545
15	2.2301464617533644	2.2301464617533644
16	0.12149592271035577	0.12149592271035577
17	0.1689973474947953	0.1689973474947953
18	0.40049995247707587	0.40049995247707587
144	2.1389951691570075	2.1389951691570075
19	0.9250744306892034	0.9250744306892034
170	1.6133817216171045	1.6133817216171045
22	2.5725871758383265	2.5725871758383265
23	0.028245467947751485	0.028245467947751485
147	7.417419392906316	7.417419392906316
148	5.715900638796655	5.715900638796655
25	0.7825846479518735	0.7825846479518735
26	3.475169666733856	3.475169666733856
29	1.7154214880827519	1.7154214880827519
30	0.18820527969812456	0.18820527969812456
34	2.2525167762834264	2.2525167762834264
150	2.8393857381225893	2.8393857381225893
35	0.7092245529883593	0.7092245529883593
36	0.2372228400785024	0.2372228400785024
158	6.541041533078876	6.541041533078876
159	2.52347541230201	2.52347541230201
140	0.6205525333600803	0.6205525333600803
38	0.036246205757552594	0.036246205757552594
89	9.658183820565709	9.658183820565709
90	7.661023624153766	7.661023624153766
91	6.494960090473608	6.494960090473608
92	5.924980833533348	5.924980833533348
93	0.13444441853103492	0.13444441853103492
40	1.5897277566012586	1.5897277566012586
102	8.379979368144117	8.379979368144117
41	0.8377796914110855	0.8377796914110855
103	1.4704355715172985	1.4704355715172985
42	0.1060531481109674	0.1060531481109674
96	5.7536406057612055	5.7536406057612055
44	2.735160505085374	2.735160505085374
46	0.8131735875560843	0.8131735875560843
49	2.1013327538357	2.1013327538357
117	6.467308823255387	6.467308823255387
118	5.262825914104857	5.262825914104857
50	2.277946895788233	2.277946895788233
119	3.9952703626732387	3.9952703626732387
51	1.9176106729406368	1.9176106729406368
64	2.124082947391306	2.124082947391306
66	8.466420257314793	8.466420257314793
88	10.20078184688583	10.20078184688583
87	11.298357853350383	11.298357853350383
94	4.800241775409697	4.800241775409697
95	6.584882210970347	6.584882210970347
98	5.31292476392418	5.31292476392418
99	0.5394714388816847	0.5394714388816847
100	6.743779599592987	6.743779599592987
107	10.166661377320825	10.166661377320825
108	8.042453567215919	8.042453567215919
109	7.396082443484061	7.396082443484061
110	6.4259208966301475	6.4259208966301475
111	3.5174156214242576	3.5174156214242576
113	2.6301159290225034	2.6301159290225034
115	1.5582376480539126	1.5582376480539126
120	3.91730111234324	3.91730111234324
121	1.9570060402482552	1.9570060402482552
122	5.640501621588388	5.640501621588388
123	4.8319060630936885	4.8319060630936885
124	3.013039608482376	3.013039608482376
128	5.022003068577089	5.022003068577089
132	2.8408028411533564	2.8408028411533564
133	3.8229334468734706	3.8229334468734706
134	2.5794444340641443	2.5794444340641443
136	1.7814796880667407	1.7814796880667407
141	2.678940769237678	2.678940769237678
142	6.287814095442378	6.287814095442378
143	4.310048714977966	4.310048714977966
155	7.342812399995594	7.342812399995594
164	3.7096335761449963	3.7096335761449963
t41_1	0	0
t3_1	0	0
t89_1	0	0
t46_1	0	0
t25_1	0	0
t149_1	0	0
t129_1	0	0
t51_1	0	0
t27_1	0	0
t146_1	0	0
t128_1	0	0
t75_1	0	0
t80_2	0	0
t141_1	0	0
t72_1	0	0
t31_1	0	0
t36_1	0	0
t147_2	0	0
t21_1	0	0
t83_1	0	0
t114_1	0	0
t67_2	0	0
t22_1	0	0
t81_1	0	0
t37_2	0	0
t55_1	0	0
t127_1	0	0
t63_1	0	0
t66_1	0	0
t122_2	0	0
t131_1	0	0
t13_1	0	0
t64_2	0	0
t29_1	0	0
t34_1	0	0
t133_1	0	0
t115_1	0	0
t71_1	0	0
t76_1	0	0
t39_1	0	0
t56_1	0	0
t48_1	0	0
t118_1	0	0
t85_2	0	0
t68_1	0	0
t119_1	0	0
t86_1	0	0
t74_1	0	0
t104_1	0	0
t33_1	0	0
t18_1	0	0
t58_1	0	0
t106_1	0	0
t80_1	0	0
t147_1	0	0
t67_1	0	0
t37_1	0	0
t2_1	0	0
t122_1	0	0
t64_1	0	0
t85_1	0	0
t142_1	0	0
t84_1	0	0
t11_1	0	0
t108_1	0	0
t109_1	0	0
t156_1	0	0
t170_1	0	0
t178_1	0	0
t181_1	0	0
t187_1	0	0
t202_1	0	0
t208_1	0	0
t215_1	0	0
t223_1	0	0
t223_2	0	0
t224_1	0	0
t229_1	0	0
t231_1	0	0
t260_1	0	0
t264_1	0	0
t267_1	0	0
t270_1	0	0
t292_1	0	0
t297_1	0	0
t299_1	0	0
