taxon	min	max
5	0.9672550989058069	0.9672550989058069
12	0.6574484043127963	0.6574484043127963
132	0.9751765801521084	0.9751765801521084
24	0.7489795700963514	0.7489795700963514
27	0.11714271269218086	0.11714271269218086
34	0.04037405788354081	0.04037405788354081
58	0.5597762465041876	0.5597762465041876
69	1.8168827427969592	1.8168827427969592
72	3.559658752906872	3.559658752906872
74	9.653147067713208	9.653147067713208
96	3.355785696844746	3.355785696844746
99	0.9864232506989695	0.9864232506989695
107	3.953341202242175	3.953341202242175
152	2.4720874775003274	2.4720874775003274
158	6.016300533834801	6.016300533834801
169	1.609244141006778	1.609244141006778
174	2.2431981245380226	2.2431981245380226
151	2.4743252499741173	2.4743252499741173
154	2.944087688317918	2.944087688317918
3	0.21273548093950617	0.21273548093950617
155	1.4679941930254297	1.4679941930254297
4	2.5344325017391127	2.5344325017391127
6	0.7194062116377798	0.7194062116377798
7	0.3736021420495285	0.3736021420495285
9	1.2510739032722418	1.2510739032722418
10	1.1926320652140339	1.1926320652140339
11	3.822472150278157	3.822472150278157
162	4.077442706965471	4.077442706965471
13	0.486659862016955	0.486659862016955
17	1.117979796953634	1.117979796953634
18	0.3480695940400023	0.3480695940400023
20	1.1578782577963276	1.1578782577963276
127	5.339197885819921	5.339197885819921
22	2.31567769097645	2.31567769097645
159	5.175341619510193	5.175341619510193
23	3.3887649032667313	3.3887649032667313
25	0.8297329659032876	0.8297329659032876
105	1.7308953805922533	1.7308953805922533
30	0.6117689670482646	0.6117689670482646
32	2.706007696778842	2.706007696778842
140	14.066887857156233	14.066887857156233
33	6.876053319625564	6.876053319625564
173	1.953454096179963	1.953454096179963
35	0.26239528669169154	0.26239528669169154
36	0.0036241047200442607	0.0036241047200442607
38	1.9531121007872594	1.9531121007872594
40	2.42878786192761	2.42878786192761
42	0.918563466870603	0.918563466870603
45	0.48700649954068664	0.48700649954068664
47	1.1237720742976907	1.1237720742976907
49	2.1697629254880098	2.1697629254880098
53	0.8884330808998464	0.8884330808998464
62	2.5508937776477882	2.5508937776477882
139	1.4092048987955874	1.4092048987955874
120	3.6455564640109475	3.6455564640109475
68	2.2909565610745832	2.2909565610745832
71	3.0330961020525296	3.0330961020525296
142	8.53895772106238	8.53895772106238
81	6.806267033310645	6.806267033310645
90	15.526473010850946	15.526473010850946
92	13.619084104734862	13.619084104734862
93	11.330728256928182	11.330728256928182
94	9.956765578027676	9.956765578027676
95	4.1880686423058755	4.1880686423058755
101	1.7576313658269291	1.7576313658269291
108	3.6197960351391836	3.6197960351391836
111	1.3600775841850155	1.3600775841850155
113	1.2193572743699574	1.2193572743699574
114	2.4887039597072476	2.4887039597072476
116	10.91680534229903	10.91680534229903
118	7.059381160773999	7.059381160773999
119	4.2107482843388535	4.2107482843388535
121	1.3149760355626208	1.3149760355626208
122	3.154125443591634	3.154125443591634
125	5.169756942809102	5.169756942809102
126	2.8869481948171787	2.8869481948171787
133	13.388857642876378	13.388857642876378
134	12.087419645765594	12.087419645765594
137	2.0538647167625004	2.0538647167625004
144	7.28338806801869	7.28338806801869
143	7.624387322433298	7.624387322433298
157	4.187161286840759	4.187161286840759
166	3.487871635883328	3.487871635883328
t20_1	0	0
t144_2	0	0
t17_1	0	0
t151_1	0	0
t69_1	0	0
t158_1	0	0
t152_2	0	0
t130_1	0	0
t123_1	0	0
t68_1	0	0
t71_1	0	0
t77_2	0	0
t45_1	0	0
t23_1	0	0
t156_1	0	0
t120_1	0	0
t148_1	0	0
t72_1	0	0
t53_1	0	0
t73_1	0	0
t87_3	0	0
t22_1	0	0
t57_1	0	0
t12_1	0	0
t160_1	0	0
t4_1	0	0
t129_2	0	0
t39_1	0	0
t124_1	0	0
t111_2	0	0
t38_1	0	0
t41_1	0	0
t26_1	0	0
t157_1	0	0
t154_1	0	0
t32_1	0	0
t98_1	0	0
t52_1	0	0
t5_2	0	0
t113_1	0	0
t86_2	0	0
t66_1	0	0
t108_1	0	0
t153_1	0	0
t141_1	0	0
t62_1	0	0
t142_1	0	0
t42_1	0	0
t132_1	0	0
t11_1	0	0
t93_1	0	0
t144_1	0	0
t115_1	0	0
t75_1	0	0
t152_1	0	0
t24_1	0	0
t77_1	0	0
t91_1	0	0
t87_1	0	0
t87_2	0	0
t129_1	0	0
t114_1	0	0
t111_1	0	0
t46_1	0	0
t5_1	0	0
t86_1	0	0
t94_1	0	0
t16_1	0	0
t89_1	0	0
t95_1	0	0
t95_2	0	0
t70_1	0	0
t172_1	0	0
t177_1	0	0
t178_1	0	0
t182_1	0	0
t184_1	0	0
t184_2	0	0
t194_1	0	0
t196_1	0	0
t221_1	0	0
t223_1	0	0
t237_1	0	0
t254_1	0	0
t262_1	0	0
t268_1	0	0
t280_1	0	0
t285_1	0	0
t289_1	0	0
